"business_id","score","date","description","type"
"496200","98","20130130","","routine"
"496220","97.5","20131216","","routine"
"496240","98","20120925","","routine"
"496251","99","20131011","","routine"
"496251","98.5","20130626","","routine"
"496251","99.5","20121025","","routine"
"496275","98.5","20130909","","routine"
"496282","98.5","20140124","","routine"
"496282","98.5","20130731","","routine"
"496298","98.5","20130327","","routine"
"496310","99","20130503","","routine"
"496311","98.5","20121211","","routine"
"496324","99","20121114","","routine"
"D655459E-95FF-6D26-BE46A233ED0AB437","94.5","20140515","","routine"
"E4AA313E-C70F-14D5-C799716D451928B0","94.5","20140514","","routine"
"E6976F95-1422-201B-1945A2C116707E68","95","20140515","","routine"
"EAFCC9A7-9EAB-70E4-F17F337D27B0B668","95","20140514","","routine"
"14EC76DE-108B-13A0-CCBFBCE7618B5D9F","96.5","20140507","","routine"
"2427FC51-F3AC-7156-9E9D84B2286416A5","96.5","20140509","","routine"
"495589","96.5","20140515","","routine"
"4A2F7F4F-F86B-8A34-E0D1192B8D286697","96.5","20140515","","routine"
"527694","96","20140515","","routine"
"61047990-004C-80CC-A839672FA5AD75F1","96","20140508","","routine"
"67FBD915-F187-75E6-FAB86CB01D6C1F44","95.5","20140509","","routine"
"9511CCF6-F9CE-23E5-5A30891AF1AB8481","96.5","20140508","","routine"
"B1ECFDA9-9D7E-F701-1B7F23EE100B83EF","96.5","20140516","","routine"
"D465AE6F-D5C1-B732-EF07F0FBE88F1806","96.5","20140512","","routine"
"108727C3-DF68-9215-BAE94296FF9EDA15","97.5","20140507","","routine"
"4FF17E09-AA78-1F82-38B3C40F27E4152E","97.5","20140512","","routine"
"501389","97","20140508","","routine"
"618BD86A-C96C-9DB0-2D0E54E6EBF6BF0C","98","20140512","","routine"
"65EE3EE3-F125-09EE-A15E710AB13427BB","97","20140514","","routine"
"953BAD21-EF87-026D-A187D9872CAD91BF","97.5","20140516","","routine"
"501835","98.5","20140521","","routine"
"527915","98.5","20140521","","routine"
"496986","97.5","20131028","","routine"
"496986","99","20130226","","routine"
"496990","99","20130418","","routine"
"496990","98","20121024","","routine"
"497078","99.5","20130503","","routine"
"497078","99","20131007","","routine"
"497079","99.5","20130211","","routine"
"497079","98.5","20130501","","routine"
"497079","98.5","20131212","","routine"
"497095","98.5","20130729","","routine"
"497095","99.5","20121109","","routine"
"497097","99","20131120","","routine"
"497097","99.5","20121204","","routine"
"497097","98","20130712","","routine"
"497104","99","20130401","","routine"
"497104","98","20131112","","routine"
"497125","98.5","20130305","","routine"
"497125","98","20130926","","routine"
"497159","98","20130604","","routine"
"497159","99","20130917","","routine"
"497223","98","20121002","","routine"
"497223","98","20131125","","routine"
"497233","98.5","20130226","","routine"
"497233","98","20131115","","routine"
"497243","99","20130325","","routine"
"497257","99.5","20130104","","routine"
"497266","98","20130614","","routine"
"497477","98","20140124","","routine"
"8717B39B-FF32-4E63-AD398C7E3847D11F","98.5","20140520","","routine"
"AE891B61-9568-6296-4C8F86498081E993","99","20140521","","routine"
"6A9B16AA-15C4-1968-BC5214B97C6839BB","95","20140724","","routine"
"AC2FC37F-F6C5-2E8B-5F966E945D3B4D67","95","20140714","","routine"
"DCCC6ED5-103B-17C5-4858A9828639BABA","94","20140722","","routine"
"23D6E1F8-DFC2-9B9C-55422A411A405AF7","96","20140716","","routine"
"408E542E-3048-98E5-1AD1D02F7188665F","96","20140724","","routine"
"494689","96","20140724","","routine"
"495196","96","20140725","","routine"
"495341","96","20140721","","routine"
"497544","96","20140724","","routine"
"498740","95.5","20140722","","routine"
"500594","95.5","20140718","","routine"
"501406","96","20140724","","routine"
"8E651128-F5D9-1936-246B1771906FF55B","95.5","20140725","","routine"
"B2B4576B-ECBE-A08F-269C6126EE4CBEAC","96","20140724","","routine"
"D9112065-B5E9-BC65-DE9BD4DF68175838","95.5","20140723","","routine"
"12C14274-1670-122A-ED39C62237E611D7","97","20140723","","routine"
"497764","98","20130429","","routine"
"497764","98.5","20121024","","routine"
"497805","98.5","20140109","","routine"
"497908","98","20140128","","followup"
"497927","99","20130827","","routine"
"497927","98.5","20130123","","routine"
"497936","98","20130524","","routine"
"497945","97.5","20131031","","routine"
"497947","98.5","20130220","","routine"
"497948","98.5","20130522","","routine"
"498076","99","20130405","","routine"
"498087","98","20131126","","routine"
"498087","98.5","20120911","","routine"
"498087","98.5","20130423","","routine"
"498095","99","20131114","","routine"
"498116","99","20130627","","routine"
"498155","98","20130225","","routine"
"498234","97.5","20140225","","routine"
"498239","99.5","20130212","","routine"
"498239","99","20130822","","routine"
"498255","98.5","20130520","","routine"
"498255","98","20121106","","routine"
"498386","98","20130219","","routine"
"498386","98","20131023","","routine"
"498386","98","20130613","","routine"
"498404","98","20130308","","routine"
"1ABD3045-E27A-DC56-3B020BA23A7D5DE5","97","20140114","","routine"
"340A05D6-ECBA-1CE6-0979DEA37768F20A","97","20140117","","routine"
"4B54F663-0B9C-16C4-83132B8093F1752E","97","20140122","","routine"
"500232","97","20140123","","routine"
"B0B9FD93-B162-1279-80AF18A1663A2424","97","20140123","","routine"
"7FC91CE2-1422-201B-198772EE5F649716","97","20140124","","routine"
"11634540-F152-1361-31141526242A1DF3","97","20140124","","routine"
"5A6682D1-B07A-92E2-63AE8ECDFDBB31EC","97","20140128","","routine"
"522369C5-0B21-32F8-19997B6DEE897B7A","97","20140130","","routine"
"4B6701EF-9BE7-5832-E35BE2770D734BDA","97","20140130","","routine"
"501777","97","20140131","","routine"
"A5112502-D12C-848A-18D9F486E7AD4D9A","97","20140131","","routine"
"23D6E1F8-DFC2-9B9C-55422A411A405AF7","97","20140204","","routine"
"507311F8-3048-98E1-5CCD10CF7972DDF5","97","20140204","","routine"
"500849","97","20140206","","routine"
"503953","97","20140206","","routine"
"9576D3FC-081D-E367-41C717753D699C44","97","20140206","","routine"
"498740","98.5","20131127","","routine"
"498740","98.5","20130123","","routine"
"498833","99.5","20130429","","routine"
"498838","98","20130725","","routine"
"498863","98","20130115","","routine"
"498893","98","20130522","","routine"
"498904","98.5","20131004","","routine"
"498944","97.5","20131210","","routine"
"498944","98","20130328","","routine"
"498946","98","20140107","","routine"
"498979","98","20130212","","routine"
"499499","98","20130226","","routine"
"499520","98.5","20121207","","routine"
"499520","99","20130903","","routine"
"499523","98","20130108","","routine"
"499523","99","20130620","","routine"
"499538","98.5","20131108","","routine"
"499538","99.5","20130128","","routine"
"499562","98","20120907","","routine"
"499563","98","20130419","","routine"
"499592","99","20121211","","routine"
"499592","98.5","20130625","","routine"
"499598","99.5","20130507","","routine"
"499598","98","20121101","","routine"
"499641","98","20121126","","routine"
"499641","98","20131213","","routine"
"499654","98.5","20121210","","routine"
"499685","98.5","20130115","","routine"
"499702","99","20130809","","routine"
"4D4303DD-FB3C-BE36-DCB8808A05708ED9","97.5","20121214","","routine"
"506935","97.5","20121218","","routine"
"3C743624-1422-201B-192538C930AB2ACC","97.5","20121218","","routine"
"496282","97.5","20121219","","routine"
"500562","97.5","20121219","","routine"
"B8D37A1B-F32D-C2A1-55CC0A1F0C073101","97.5","20121219","","routine"
"498694","97.5","20121220","","routine"
"81F7A1A1-BA07-6A25-89B77578F8EEA69F","97.5","20121220","","routine"
"497734","97.5","20121220","","routine"
"7F81CAD4-1422-201B-194063B89CF6EA41","97.5","20121221","","routine"
"261A813F-A0A4-B309-0BCE096E32E31B9F","97.5","20121227","","routine"
"F0BDB217-906B-1323-23B5145919FEAC74","97.5","20121231","","routine"
"364274AE-E4F7-F3D2-5585BC524AA516B9","97.5","20130102","","routine"
"503754","97.5","20130103","","routine"
"6F2B88B2-9213-1B4F-8C12D9D1FC92B4E1","97.5","20130103","","routine"
"498045","97.5","20130104","","routine"
"50AFF894-9430-0919-4DFC9367B7323D65","97.5","20130104","","routine"
"116E4598-726F-F167-A6BCA48C0D11F8A9","97.5","20130107","","routine"
"501141","97.5","20130108","","routine"
"500899","97.5","20130108","","routine"
"498670","97.5","20130111","","routine"
"512652","97.5","20130111","","routine"
"496150","97.5","20130114","","routine"
"498723","97.5","20130114","","routine"
"496936","97.5","20130115","","routine"
"500229","97.5","20130115","","routine"
"B02B2172-FA31-4BEE-9D00F8253B02C200","97.5","20130115","","routine"
"EAE70E0B-9CBA-B697-8CA469BE81743C09","97.5","20130115","","routine"
"495224","97.5","20130115","","routine"
"494689","97.5","20130116","","routine"
"495579","97.5","20130116","","routine"
"501134","97.5","20130116","","routine"
"496694","97.5","20130116","","routine"
"DA0ACC70-C66A-6300-983A89961FADB695","96","20140718","","routine"
"E5293DB4-CE37-E536-B854EF2E0FC4213E","95.5","20140721","","routine"
"EF89241B-E261-9B19-98A6C46F629F0FF2","96","20140725","","routine"
"F979AAF9-0902-8737-B177E6673AA6731D","96","20140724","","routine"
"3AF38F4B-C01F-BBDE-BF8E0683045F8009","96.5","20140722","","routine"
"3D3199C8-9F96-4008-A87A884A8C62A0B7","96.5","20140724","","routine"
"495399","96.5","20140724","","routine"
"496615","97","20140721","","routine"
"497104","96.5","20140722","","routine"
"498291","96.5","20140718","","routine"
"500605","97","20140723","","routine"
"502064","97","20140721","","routine"
"636CA54D-1422-201B-19E76B3D974EEB11","97","20140724","","routine"
"75B42EAD-DA0E-A995-E49EE7F0B94FC66E","97","20140721","","followup"
"7A22E62E-DF2F-0B92-FF87E19A9FA02FA9","96.5","20140723","","routine"
"A62761F8-13CA-1234-00FAE7F8BC690668","97","20140722","","routine"
"ADB4A941-A1C4-8969-A6B314D5D4E8C010","97","20140724","","routine"
"F9D78239-061A-6098-C1A2858EF7FECA6E","97","20140721","","routine"
"FF696521-E183-F49C-7C38E33A16E49FA7","96.5","20140721","","routine"
"00FC2D97-FE0A-549D-150427A6BFD57253","98.5","20140722","","routine"
"133A8A6C-1657-ECA0-18E0DBA732B14C1E","97.5","20140721","","routine"
"495507","98","20140723","","routine"
"496085","97.5","20140724","","routine"
"499520","98.5","20140725","","routine"
"500300","98","20140722","","routine"
"501070","98","20140717","","routine"
"501744","97.5","20130325","","routine"
"499520","97.5","20130326","","routine"
"33774D10-FF4F-13D9-F1A45B62EC48324D","97.5","20130327","","routine"
"498463","97.5","20130327","","routine"
"500467","97.5","20130327","","routine"
"B710C163-C358-8BDF-BDBAE165451472E4","97.5","20130327","","routine"
"500387","97.5","20130402","","routine"
"498704","97.5","20130402","","routine"
"501861","97.5","20130402","","routine"
"500051","97.5","20130403","","routine"
"97BD5A1B-B1C8-DFE4-7D0FCEEDD7D80C67","97.5","20130405","","routine"
"497945","97.5","20130408","","routine"
"499748","97.5","20130408","","routine"
"C449BEAC-E525-DBAD-A4CEA01CD4711AEC","97.5","20130408","","routine"
"494973","97.5","20130409","","routine"
"496529","97.5","20130410","","routine"
"6FCA8B0D-14A6-E3C8-50B2146E4DCDAA96","97.5","20130410","","routine"
"49C7C6F3-3048-94EE-989CDD5C607FAAF4","97.5","20130410","","routine"
"EF98C924-AADB-C935-DC0581F21EC0164B","97.5","20130411","","followup"
"05FC4828-D045-412A-668B9DA54E40F115","97.5","20130411","","routine"
"496324","97.5","20130412","","routine"
"496220","97.5","20130412","","routine"
"1CE25F1E-3048-983B-26012A1A6990A7CA","97.5","20130417","","routine"
"4E2E7439-3048-98E5-1A07B03B3463856A","99.5","20130124","","routine"
"4E3E1D91-3048-98E5-1ABE57C7FD161A17","98","20130617","","routine"
"4E3E1D91-3048-98E5-1ABE57C7FD161A17","98","20121001","","routine"
"4E3E1D91-3048-98E5-1ABE57C7FD161A17","98.5","20131219","","followup"
"4E5255AC-3048-98E5-1ADD46490DAE9BCF","98.5","20130918","","routine"
"4E8BC2B5-DBA4-E769-A10C72259BBDA23B","98","20130820","","routine"
"4EC409C2-0297-1C1F-EB18BA9EDC0E5037","98.5","20131218","","routine"
"4EC409C2-0297-1C1F-EB18BA9EDC0E5037","98.5","20130627","","routine"
"4FF17E09-AA78-1F82-38B3C40F27E4152E","98","20131031","","routine"
"500003","98","20130927","","routine"
"500055","98.5","20130104","","routine"
"500136","99","20121002","","routine"
"500148","99","20130322","","routine"
"500166","97.5","20131028","","routine"
"500182","98","20130724","","routine"
"500187","97.5","20140217","","routine"
"500226","98","20131220","","routine"
"500229","98","20140128","","followup"
"500257","98.5","20130228","","routine"
"500288","98.5","20130603","","routine"
"500288","99.5","20130306","","routine"
"500300","99","20131114","","routine"
"500300","99","20130123","","routine"
"500301","98.5","20140218","","routine"
"500301","99","20130501","","routine"
"500329","98.5","20140204","","routine"
"500329","98.5","20130314","","routine"
"500338","97.5","20131210","","routine"
"500341","98.5","20130610","","routine"
"500341","99","20121128","","routine"
"500401","98","20131112","","routine"
"500415","98","20130717","","routine"
"500415","98","20130123","","routine"
"500415","97.5","20140124","","routine"
"500460","98.5","20121008","","routine"
"500467","97.5","20140225","","routine"
"E9492F8C-3048-98E5-1AA53582E27FCFC1","97.5","20130715","","routine"
"48DA5E39-94E3-D184-F20EE0CBF8F9BF6A","97.5","20130716","","routine"
"C0988CE6-9161-6366-98A6433D8793971A","97.5","20130716","","routine"
"501700","97.5","20130717","","routine"
"FA5BB656-AB3D-7D48-51F51683207A42B1","97.5","20130717","","routine"
"BC703C8A-B6BA-49A3-E4F18549F26D8897","97.5","20130717","","routine"
"B8C3607A-F4FB-0DB2-40C3FA8FC44169A4","97.5","20130717","","routine"
"A5112502-D12C-848A-18D9F486E7AD4D9A","97.5","20130718","","routine"
"495527","97.5","20130719","","routine"
"500941","97.5","20130725","","routine"
"6360B584-1422-201B-19271A4E441BE707","97.5","20130725","","routine"
"061DBBC8-951E-4450-FE2D44BF5214156E","97.5","20130725","","routine"
"C449BEAC-E525-DBAD-A4CEA01CD4711AEC","97.5","20130729","","routine"
"528014","97.5","20130730","","routine"
"B623D5D8-CBC1-5497-4564C9437A049394","97.5","20130730","","routine"
"496150","97.5","20130731","","routine"
"F49D453A-3048-9838-60B0C4F8667BE9EE","97.5","20130731","","routine"
"3A6F9D88-9871-081F-42CC44322E31CEBA","97.5","20130731","","routine"
"0B2C513A-A8D1-22A5-27B591901FCF70F5","97.5","20140127","","routine"
"0B2C513A-A8D1-22A5-27B591901FCF70F5","99","20121203","","routine"
"B6B0BA5D-3048-94EE-98478BD231A27421","98.5","20121004","","routine"
"B6B19415-C048-849F-42B88BB5044485A5","99.5","20130326","","routine"
"B6BAC401-BAA3-10FA-0795B50CBCD56A1B","99","20130521","","routine"
"B6BAC401-BAA3-10FA-0795B50CBCD56A1B","98.5","20130122","","routine"
"B6F565C1-F52B-3731-4704EA914191E3E7","99.5","20120911","","routine"
"B6F565C1-F52B-3731-4704EA914191E3E7","98.5","20130910","","routine"
"B7169E1A-B98D-8E97-79A29CE6712D644F","98.5","20130709","","routine"
"B77E5A68-3048-983B-2632368053E9D43C","98.5","20130129","","routine"
"B77E5A68-3048-983B-2632368053E9D43C","99","20130925","","routine"
"B7E4CE54-3048-983B-2697675DD4F1903C","98","20120928","","routine"
"B86757BB-05A4-5BB3-53C1B20CCF59D6F6","98","20130730","","routine"
"B888676B-9FCA-9E9E-0C96204F70049F71","98","20140227","","routine"
"B8D37A1B-F32D-C2A1-55CC0A1F0C073101","98","20130628","","routine"
"B8DC30D4-A205-3859-A8D61D500716D66D","98","20130327","","routine"
"B90F734B-D6A5-85A7-6E5B623361362A50","98.5","20130717","","routine"
"B90F734B-D6A5-85A7-6E5B623361362A50","98.5","20130305","","routine"
"B92269BE-E479-6711-A1BE14C5EA305E06","98","20130114","","routine"
"BA87875B-9E36-876C-3636B58B353E51C5","99","20140211","","routine"
"BAB062B0-A12D-8E7B-2408B13CF230BA17","98.5","20130930","","routine"
"BACA0E87-1422-201B-1943BD061C41D44F","98.5","20120910","","routine"
"BADE7454-1422-201B-19E18814F94A4A22","99.5","20130215","","routine"
"BAE451A8-FB32-460D-3D6487E883BCC2EC","99.5","20130205","","routine"
"BAE72243-A2D2-101E-9943F70775A78A91","98.5","20121001","","routine"
"BAE72243-A2D2-101E-9943F70775A78A91","99","20130627","","routine"
"BB5870C2-9327-C9E4-102A24207826064D","98","20140106","","routine"
"BB5870C2-9327-C9E4-102A24207826064D","98.5","20130114","","routine"
"BBA7B7F0-B58E-AB71-F5FC37280B1E6079","98.5","20130122","","routine"
"BBB488F5-E4D4-F7C2-C2E95824B7501475","98","20130219","","routine"
"F9D78239-061A-6098-C1A2858EF7FECA6E","97.5","20130910","","routine"
"DEBAF351-1422-201B-198DBD08BE836029","97.5","20130910","","routine"
"5DCA9475-15D1-158B-12D1136DE7725139","97.5","20130910","","routine"
"4A3C65C2-F2CB-E5DD-B8FED42ADB69AF9D","97.5","20130911","","routine"
"495506","97.5","20130913","","routine"
"495603","97.5","20130917","","routine"
"1B628540-DFB8-4472-BE0FFD91A891C4F8","97.5","20130918","","routine"
"FD7AB049-88E5-1592-C6F2BBA10323566D","97.5","20130918","","routine"
"64288803-C78C-E82B-092815F3F69D401A","97.5","20130919","","routine"
"336355FE-0EBF-2BD9-89C16910AA2049DC","97.5","20130920","","routine"
"B21AA9CD-C654-62D5-80274CC47DB4ED1C","97.5","20130923","","routine"
"499563","97.5","20130924","","routine"
"527355","97.5","20130924","","routine"
"B6B19415-C048-849F-42B88BB5044485A5","97.5","20130925","","routine"
"DA0E7D1E-3048-94EE-9853588B60CC3EAA","97.5","20130925","","routine"
"500696","98","20121114","","routine"
"500713","99","20130219","","routine"
"500713","98","20130816","","routine"
"500721","98.5","20130131","","routine"
"500747","98.5","20131104","","routine"
"500747","99.5","20121017","","routine"
"500747","98.5","20130625","","routine"
"500800","98","20130318","","routine"
"500823","98.5","20130617","","routine"
"500824","97.5","20131231","","routine"
"500833","98.5","20130315","","routine"
"500833","99.5","20121121","","routine"
"500846","99","20130122","","routine"
"500846","99","20140218","","routine"
"500849","97.5","20131231","","routine"
"500864","99","20130204","","routine"
"500864","98.5","20131022","","routine"
"500896","97.5","20131115","","routine"
"500897","97.5","20131114","","routine"
"500905","98","20130401","","routine"
"500905","98","20130826","","routine"
"500930","98","20131205","","routine"
"500950","98","20130614","","routine"
"500950","98","20131220","","routine"
"500950","98.5","20130108","","routine"
"501020","98","20130422","","routine"
"501030","99","20130426","","routine"
"501051","98","20130415","","routine"
"501062","98.5","20131118","","routine"
"501100","98.5","20130925","","routine"
"501102","98","20130808","","routine"
"BCD266F0-FE9E-9723-E21960D57C975B28","98","20131105","","routine"
"BCE21F0E-03B3-5DFE-BCD773CD8239F2E8","98.5","20131028","","routine"
"BCF1552B-D387-424F-58793DC42678B662","98","20131212","","routine"
"BCF6B620-00AE-23A3-59FA133E3264B3DA","99","20130927","","routine"
"BCFD5C86-9155-9508-7009882BE9746787","98","20130410","","routine"
"BD08840E-C55C-7863-09286BD5FC44A67C","98.5","20130422","","routine"
"BD0D97BE-FA5C-C29B-6089057FD3C881D9","98.5","20131105","","routine"
"BDEE91E6-3048-9933-80BFB0EE8FEC07A7","98","20130123","","routine"
"BE140A5A-D5B1-68CD-E074B733DC8AA28A","99.5","20130729","","routine"
"C025ADE3-D695-7072-18A07F76988817F9","99","20130403","","routine"
"C025ADE3-D695-7072-18A07F76988817F9","98","20140204","","routine"
"C0686023-973B-2078-564C8E97B5369054","98.5","20130129","","routine"
"C07D8266-92A3-8F8D-2F9D5BE26399B0A6","97.5","20131204","","routine"
"C08DCF1B-BE65-B4A2-C1ED2B27821042AF","99.5","20130111","","routine"
"C08DCF1B-BE65-B4A2-C1ED2B27821042AF","98","20130422","","routine"
"C0939BD6-E376-0599-57FD30229DB581D5","97.5","20131216","","routine"
"C0939BD6-E376-0599-57FD30229DB581D5","99","20130116","","routine"
"C0988CE6-9161-6366-98A6433D8793971A","98","20140116","","routine"
"C0D1EBA7-B313-9960-5F9CC6D1A047E2EB","98.5","20130904","","routine"
"C0DAAEA6-F514-CAE6-F73E96B6200C3D05","98.5","20130309","","routine"
"C0F63CE4-16E2-D2A2-BA40131917DFE64F","98","20121221","","routine"
"04C66772-F34C-47FE-DF7C7422B3AAD872","99.5","20121212","","routine"
"04CC8E58-9ACE-3DC6-F01DF61775A1CB9E","98.5","20130111","","routine"
"04CC8E58-9ACE-3DC6-F01DF61775A1CB9E","98.5","20130626","","routine"
"04E30B2B-A07E-2422-F0D9EDF0B772198B","98.5","20121106","","routine"
"04EDD59D-EE66-E1B1-0B60F2C425C9662E","98.5","20130107","","routine"
"04F3E596-B231-1D03-93F1694D92A5F804","98.5","20121116","","routine"
"04F3E596-B231-1D03-93F1694D92A5F804","97.5","20131113","","routine"
"04F99854-009D-5139-7286AC66B1ED4DAF","98.5","20130404","","routine"
"04F99854-009D-5139-7286AC66B1ED4DAF","99","20121016","","routine"
"05008F2F-FCE8-88F4-5F095F39D806CD3D","99","20130926","","routine"
"05F4A2BC-9EA6-C527-77B0AB8B1405469E","99.5","20121120","","routine"
"05FC4828-D045-412A-668B9DA54E40F115","98","20131126","","routine"
"062A6A30-E1F1-135E-559A847185DBD6FB","98","20130509","","routine"
"0686332A-1422-201B-1921E27F28651CDF","99","20130816","","routine"
"06CE930F-1422-201B-19E1DA19BBC31B7C","99","20130624","","routine"
"082054EE-036C-19FC-4F864F10D111D508","98.5","20131017","","routine"
"082054EE-036C-19FC-4F864F10D111D508","98.5","20121015","","routine"
"082054EE-036C-19FC-4F864F10D111D508","99","20130409","","routine"
"08B080BE-95E8-63F4-3A3FB5E8F57CEE9F","99","20130416","","routine"
"08B080BE-95E8-63F4-3A3FB5E8F57CEE9F","99","20131024","","routine"
"08C8DB62-F40E-0251-F00B00951468069F","98.5","20130207","","routine"
"09001E9C-D5DC-8D29-3B8577684E81ADD8","98","20140224","","routine"
"09001E9C-D5DC-8D29-3B8577684E81ADD8","98","20130228","","routine"
"09C7AEAE-E078-149F-E8394F82D33BE4FC","99","20140122","","routine"
"09CD5F39-BB6A-3A29-5521E52514E45641","99","20130220","","routine"
"26152EB5-AEDB-B770-1991BCDE8C3F78AF","98","20131008","","routine"
"26152EB5-AEDB-B770-1991BCDE8C3F78AF","98.5","20130423","","routine"
"262901D7-A42B-379C-798913DD88B5F61A","98","20121213","","routine"
"2732AB1C-AE1C-F346-F19C0D9FD4B78B52","99.5","20130917","","routine"
"2732AB1C-AE1C-F346-F19C0D9FD4B78B52","99.5","20130129","","routine"
"273DB447-C86B-AA84-1B080AA333406F5D","98.5","20131001","","routine"
"28FC0E9B-BB87-FE44-52FFC635A4FC8A1C","98.5","20130925","","routine"
"2AF45F6E-DF5F-A6BD-07D24BE340089314","99","20130226","","routine"
"2C982E49-ED53-0DD6-74B60CC60602984A","98","20130321","","routine"
"2CB89E90-FEED-16D3-A5D35F8D758D4D8E","99","20131029","","routine"
"2F215717-CD30-B068-772E86D98ECD41C0","98.5","20130225","","routine"
"2F3440D7-BB9A-07AC-79CCAC705D9C07BB","98.5","20140123","","routine"
"314533A6-B5A4-12E6-D30A43B2E6BEE49D","98","20131023","","routine"
"335B8E5B-EB5D-94B7-DAB3D117578102EE","98.5","20120906","","routine"
"344EEEE9-1422-201B-197310CD2281CEBF","98","20130430","","routine"
"344EEEE9-1422-201B-197310CD2281CEBF","98","20121030","","routine"
"34EF1A97-AE41-A5E8-B3FE9BD192C60787","98","20120907","","routine"
"34EF1A97-AE41-A5E8-B3FE9BD192C60787","98","20130430","","routine"
"35084DDE-1422-201B-19B9ADD9D3E00A65","99","20130129","","routine"
"364274AE-E4F7-F3D2-5585BC524AA516B9","98.5","20130416","","routine"
"39B5D8B1-0493-0AC7-B4AA3FD049DEA6EC","98","20131122","","routine"
"39B5D8B1-0493-0AC7-B4AA3FD049DEA6EC","99","20130220","","routine"
"39DC5D6B-A359-F2DE-24FF026BABC24ACF","99.5","20130328","","routine"
"39DC5D6B-A359-F2DE-24FF026BABC24ACF","98.5","20131209","","routine"
"3A42EBA5-E40F-DF58-19D91C836EE058E9","98.5","20130129","","routine"
"3A523480-D25E-CF91-DE7891AB2DA5F1EA","99.5","20130605","","routine"
"7D477D2E-1422-201B-19C903267A7DE8D6","97","20130617","","routine"
"04F3E596-B231-1D03-93F1694D92A5F804","97","20130617","","routine"
"503754","97","20130618","","routine"
"58BEA4B8-CDCC-1561-72871128F282DD4F","97","20130618","","routine"
"2303D63D-A217-8826-63E12D7148D085B9","97","20130618","","routine"
"BCD266F0-FE9E-9723-E21960D57C975B28","97","20130619","","routine"
"6DD4E0BA-9C4D-3CBB-B4CC93F4D8749B48","97","20130619","","routine"
"503777","97","20130619","","routine"
"494755","97","20130620","","routine"
"500358","97","20130620","","routine"
"13B29D63-E9F4-14C3-64C4A456644C7EFB","97","20130625","","routine"
"506935","97","20130626","","routine"
"C157F80A-FC68-9AF3-FD279998C6823023","97","20130627","","routine"
"D4071B5E-EC9F-59D4-55E7997D66100519","97","20130627","","routine"
"526557","97","20130628","","routine"
"504244","97","20130628","","routine"
"F427AEAE-3048-9838-604F35A4FA3CD48E","97","20130702","","routine"
"527589","97","20130702","","routine"
"501411","97","20130702","","routine"
"495612","97","20130703","","routine"
"3F927F90-3048-9838-60944B519111FF91","97","20130708","","routine"
"125E0F75-7254-92C5-785511D99C945655","97.5","20140225","","routine"
"1261A27C-74C9-58B7-FB57ABED4608E338","98","20121221","","routine"
"12910F57-A907-9A8A-80BADC0952CDF83E","98.5","20130530","","routine"
"12DAC2A0-BB25-CD7B-E93CD3E7AACF865E","98","20130208","","routine"
"12DAC2A0-BB25-CD7B-E93CD3E7AACF865E","99","20130529","","routine"
"130627C8-98E5-6336-EEE66A3339962132","98","20131007","","routine"
"130627C8-98E5-6336-EEE66A3339962132","98","20130626","","routine"
"13092C0D-1041-1333-F4A614B161E3451A","99.5","20130710","","routine"
"13092C0D-1041-1333-F4A614B161E3451A","99","20121109","","routine"
"131DCD95-D982-714E-9BB092822FC23677","99.5","20130523","","routine"
"132F3B95-CD64-E049-186B124737A6CB4B","98","20131210","","routine"
"132F3B95-CD64-E049-186B124737A6CB4B","98","20130322","","routine"
"132F3B95-CD64-E049-186B124737A6CB4B","99","20121113","","routine"
"1344DC55-CF8A-11E1-BBB3CD48D7E7DB5B","98","20130628","","routine"
"1344DC55-CF8A-11E1-BBB3CD48D7E7DB5B","98","20121204","","routine"
"13D531F0-B946-12D6-78C3EC64AFE17A6D","99","20130315","","routine"
"13D53D00-12EA-1078-510F1377D1C7CE08","97.5","20140212","","routine"
"13E63639-13DF-13EB-F1A0679523BCA5CF","98","20130226","","routine"
"144BBB6A-1098-124F-E31114C42F37FFB8","99","20121113","","routine"
"145D4445-6B40-1313-274E60C50A004F99","99.5","20130419","","routine"
"145F3FA2-C44C-B2CF-88D1A09CF0449CDD","98","20121018","","routine"
"14652A77-DED0-1FB3-A4C658ABB16C477E","98","20121129","","routine"
"A21E43EB-3048-9933-80F43647C446C8F8","97","20131023","","routine"
"C3C7D163-BF97-082B-B8097A07A41DF1C7","97","20131023","","routine"
"A572FB17-BB5F-76CC-6B27A220CD9A55D1","97","20131025","","routine"
"8717B39B-FF32-4E63-AD398C7E3847D11F","97","20131025","","routine"
"494930","97","20131028","","routine"
"496902","97","20131028","","routine"
"BBC097E1-E3CD-1CEE-1F7877F9B69E7988","97","20131029","","routine"
"C14F4C38-B96D-712F-DC54FF4E66E5303C","97","20131029","","routine"
"2B3A3B99-D65A-6C1A-5C95FCA165B4FD0A","97","20131029","","routine"
"7D477D2E-1422-201B-19C903267A7DE8D6","97","20131030","","routine"
"D9399F38-3048-9933-80CD0CAC895782D5","97","20131030","","routine"
"125E0F75-7254-92C5-785511D99C945655","97","20131031","","routine"
"A3F9F7DE-F3F4-6DD0-2B33EF1C82AD3A3E","97","20131031","","followup"
"974C47E4-C3D5-453D-EF90470F84914289","97","20131104","","routine"
"14EC76DE-108B-13A0-CCBFBCE7618B5D9F","97","20131105","","routine"
"495567","97","20131105","","routine"
"498833","97","20131105","","routine"
